backup_component,relative_path,source_size,destination_size,source_sha256,destination_sha256,source_path,destination_path,path_present_in_destination,size_match,sha256_match,status
object,CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/stderr.log,10737,10737,7ab8a648a09f85f5123255542f920f650cf6be48acd0de20179ab97049fc9840,7ab8a648a09f85f5123255542f920f650cf6be48acd0de20179ab97049fc9840,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/stdout.log,387,387,0f2187d36b4709f20f4b156cbd37cbe139cb838441787244e7298a58456d2bc1,0f2187d36b4709f20f4b156cbd37cbe139cb838441787244e7298a58456d2bc1,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/step_telemetry.csv,154664,154664,16771a7910663ba616cdea8fe2057bdcc1e9df46984f64b0fd20fe787d11cb55,16771a7910663ba616cdea8fe2057bdcc1e9df46984f64b0fd20fe787d11cb55,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_0/det_seed_3/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/episode_summary.json,930,930,cce57cd558c14dbf618e283dcd3230ad5fabcb9ac644602217e5027b33ea4030,cce57cd558c14dbf618e283dcd3230ad5fabcb9ac644602217e5027b33ea4030,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/stderr.log,10737,10737,6a2b26a19fee08eb51ea9900f5bde21d95584cb96e3788bcf6294aaf80c52fc6,6a2b26a19fee08eb51ea9900f5bde21d95584cb96e3788bcf6294aaf80c52fc6,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/stdout.log,387,387,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/step_telemetry.csv,126610,126610,258b4287509eba5ced9effa7b4604c811b093b22ece38599623a0e0d1807a425,258b4287509eba5ced9effa7b4604c811b093b22ece38599623a0e0d1807a425,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/episode_summary.json,930,930,cce57cd558c14dbf618e283dcd3230ad5fabcb9ac644602217e5027b33ea4030,cce57cd558c14dbf618e283dcd3230ad5fabcb9ac644602217e5027b33ea4030,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/stderr.log,10737,10737,25e933ec386945b6ff34da17ced6216492dec4c4477c182b4db8366dd2e0735e,25e933ec386945b6ff34da17ced6216492dec4c4477c182b4db8366dd2e0735e,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/stdout.log,387,387,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/step_telemetry.csv,126613,126613,64ee17bdb90b4121420a650ac3aa44fe13e086d37255feb7e0b6aec827fe57d7,64ee17bdb90b4121420a650ac3aa44fe13e086d37255feb7e0b6aec827fe57d7,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/episode_summary.json,930,930,cce57cd558c14dbf618e283dcd3230ad5fabcb9ac644602217e5027b33ea4030,cce57cd558c14dbf618e283dcd3230ad5fabcb9ac644602217e5027b33ea4030,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/stderr.log,10737,10737,b8026448c3d0195bb4bf4a3d12ab1367c88845f275676cbfa168114134b962ec,b8026448c3d0195bb4bf4a3d12ab1367c88845f275676cbfa168114134b962ec,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/stdout.log,387,387,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/step_telemetry.csv,126611,126611,73291c54ea13f2335fed1f32d966eff3263ae5e94118ca133246a65ca099d4b0,73291c54ea13f2335fed1f32d966eff3263ae5e94118ca133246a65ca099d4b0,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_1/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/episode_summary.json,930,930,3069ae81991c6c00b65209b53d49b293a4176193c6ac5ca7aefcdaacc1d5b81c,3069ae81991c6c00b65209b53d49b293a4176193c6ac5ca7aefcdaacc1d5b81c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/stderr.log,10737,10737,14c595040cb71f6153f1abcf981287db7ad0b84af1af1125cd00ad0139d2cc49,14c595040cb71f6153f1abcf981287db7ad0b84af1af1125cd00ad0139d2cc49,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/stdout.log,387,387,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/step_telemetry.csv,126652,126652,62d8cf3f646a7226d2dd71cf0917a5ae3f783b9187d39a079d2a0d3551c9b866,62d8cf3f646a7226d2dd71cf0917a5ae3f783b9187d39a079d2a0d3551c9b866,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/episode_summary.json,930,930,3069ae81991c6c00b65209b53d49b293a4176193c6ac5ca7aefcdaacc1d5b81c,3069ae81991c6c00b65209b53d49b293a4176193c6ac5ca7aefcdaacc1d5b81c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/stderr.log,10737,10737,22a9b27fb5acad6d2218fc2864251c3ff2b081d4dab60228471b99d4c35320ad,22a9b27fb5acad6d2218fc2864251c3ff2b081d4dab60228471b99d4c35320ad,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/stdout.log,387,387,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/step_telemetry.csv,126652,126652,b0607858789255e42e3dbffcbf1469d3e00021764c453b05eb5e7047fc101112,b0607858789255e42e3dbffcbf1469d3e00021764c453b05eb5e7047fc101112,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/episode_summary.json,930,930,3069ae81991c6c00b65209b53d49b293a4176193c6ac5ca7aefcdaacc1d5b81c,3069ae81991c6c00b65209b53d49b293a4176193c6ac5ca7aefcdaacc1d5b81c,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/stderr.log,10737,10737,f8c50562d569955f6beb1be9c7846b5411339a0304da902d7788afad4faa4ce0,f8c50562d569955f6beb1be9c7846b5411339a0304da902d7788afad4faa4ce0,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/stdout.log,387,387,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,af4d64d0ff68dce3ec4e79c9549a5e1a0fa84f344c07102e1b0d028541dcf024,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/step_telemetry.csv,126650,126650,dd4154e20ad7e46941edee0bdd6bcc6ca7a3e1bcbf28b906051f0bc8a5bdfada,dd4154e20ad7e46941edee0bdd6bcc6ca7a3e1bcbf28b906051f0bc8a5bdfada,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_2/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/episode_summary.json,930,930,a3fad6114bc3eab990864cffca8adaa43eeb550e4a9600843d4d06abc13b76dd,a3fad6114bc3eab990864cffca8adaa43eeb550e4a9600843d4d06abc13b76dd,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/stderr.log,10737,10737,151bf941ebd62c2a92a6e80a852b2e481a8b11f66d23823b546d287412f94c63,151bf941ebd62c2a92a6e80a852b2e481a8b11f66d23823b546d287412f94c63,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/stdout.log,387,387,ed4c37c5fdf5820c5dc5c1408b2018b9cec91a0949964cbfc45bac701581ae11,ed4c37c5fdf5820c5dc5c1408b2018b9cec91a0949964cbfc45bac701581ae11,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/step_telemetry.csv,127047,127047,904420363b1747fe64024bec83c10b43b1e0bdc4a579e05cc9740b47a38f22ae,904420363b1747fe64024bec83c10b43b1e0bdc4a579e05cc9740b47a38f22ae,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_0/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/episode_summary.json,930,930,a3fad6114bc3eab990864cffca8adaa43eeb550e4a9600843d4d06abc13b76dd,a3fad6114bc3eab990864cffca8adaa43eeb550e4a9600843d4d06abc13b76dd,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/stderr.log,10737,10737,46b4d2a383a7f4c2ca0c5caf24564d7e304122abae18ffb58ac2b69d939d5b16,46b4d2a383a7f4c2ca0c5caf24564d7e304122abae18ffb58ac2b69d939d5b16,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/stdout.log,387,387,ed4c37c5fdf5820c5dc5c1408b2018b9cec91a0949964cbfc45bac701581ae11,ed4c37c5fdf5820c5dc5c1408b2018b9cec91a0949964cbfc45bac701581ae11,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/step_telemetry.csv,127047,127047,8c863be4981473c55cd981d9cf710517829ce880baad766b13ed1bb38d43df4e,8c863be4981473c55cd981d9cf710517829ce880baad766b13ed1bb38d43df4e,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_1/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/episode_summary.json,930,930,a3fad6114bc3eab990864cffca8adaa43eeb550e4a9600843d4d06abc13b76dd,a3fad6114bc3eab990864cffca8adaa43eeb550e4a9600843d4d06abc13b76dd,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/stderr.log,10737,10737,e1891acb9d7b925a1b8b78765abc05f6e322925f5748ec03f54ada53ea2aa4e4,e1891acb9d7b925a1b8b78765abc05f6e322925f5748ec03f54ada53ea2aa4e4,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/stderr.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/stdout.log,387,387,ed4c37c5fdf5820c5dc5c1408b2018b9cec91a0949964cbfc45bac701581ae11,ed4c37c5fdf5820c5dc5c1408b2018b9cec91a0949964cbfc45bac701581ae11,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/stdout.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/stdout.log,True,True,True,PASS
object,CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/step_telemetry.csv,127044,127044,8724d4dc525dab36c31c332de1406ffdaa14a9e541490558ecb28c55a6d3ac43,8724d4dc525dab36c31c332de1406ffdaa14a9e541490558ecb28c55a6d3ac43,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/step_telemetry.csv,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_01/state_2/det_seed_3/pert_seed_2/step_telemetry.csv,True,True,True,PASS
object,CLEAN/fold_02/state_0/det_seed_1/pert_seed_0/episode_summary.json,932,932,87ffb2b476440d9768c9274f89be249f0e9bdc2b7dce5aabfba26344b2368bbe,87ffb2b476440d9768c9274f89be249f0e9bdc2b7dce5aabfba26344b2368bbe,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_02/state_0/det_seed_1/pert_seed_0/episode_summary.json,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_02/state_0/det_seed_1/pert_seed_0/episode_summary.json,True,True,True,PASS
object,CLEAN/fold_02/state_0/det_seed_1/pert_seed_0/stderr.log,10737,10737,a90fa64be42603d32d445510786bf28f2d06bcf13aa121ff1f9ca17f53a5dfad,a90fa64be42603d32d445510786bf28f2d06bcf13aa121ff1f9ca17f53a5dfad,/mnt/sdc/dty_user/openvla_attack/evidence/sc5_object_privileged_loto_v1/vis_heldout_formal_v1/CLEAN/fold_02/state_0/det_seed_1/pert_seed_0/stderr.log,/data/liuyu/openvla_gripper_freeze/20260702_codex_verified_v3/object/vis_heldout_formal_v1/CLEAN/fold_02/state_0/det_seed_1/pert_seed_0/stderr.log,True,True,True,PASS
