task,state_id,tier,tier_reason,completeness,copy_rank,n_copies,tie_breaker,n_rows,step_ok,step_note,n_d4_basic_fields,n_d4_privileged_fields,has_detector_candidates,has_provenance,has_artifact_hashes,has_teacher_sidecar,prov_commit,prov_gpu,step_trace_sha256_fast,candidates_sha256_fast,episode_dir
salad_dressing,12,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,126,True,126_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",75d9cc85b706f1c2904f714c5c53544c85fc2ef6b73dae3fd12234933b329614,582cc3276a4934d5218cde5e638e91217468d144c3c4726aea5889f1e0fbd89a,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/salad_dressing_s12_shadow_attempt1
salad_dressing,14,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,134,True,134_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",7fa57228756db48ef8dee97a967606b3b19516c670ccf5c35afc7a8cbb2d20ca,0df4010266a6eb72e5a2426293134f487d2c154378b1295663372cac73610a82,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/salad_dressing_s14_shadow_attempt1
salad_dressing,16,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,113,True,113_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"3,1",600e5bdbdc492507c62d5a7dac9f6bfd7e9fe1ee3cd1538929e8306ed4f25722,ddf249380a2b3695e6627dbb962abc76474c1218383c0e25ebb2f5831731a9f3,/data/liuyu/outputs/d44d_balanced120_gpu13_r1/salad_dressing_s16_shadow_attempt1
salad_dressing,18,streaming_replay_usable,full_d4_schema_with_candidates,66,1,3,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",5f1a718fb9abf2526d96d4f48d85604bf00038f3d2040efb4989034260cd5603,f1177a3aa3860b9138d82b6a2fd7c788243d980e8804fec5baa42bcbb6cc3f8c,/data/liuyu/outputs/d4_34_privileged_replay/salad_dressing_s18_shadow_attempt1
salad_dressing,18,student_train_usable,has_candidates_no_privileged,46,2,3,completeness_rank_2,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",3e9c3412bcd757b557859101406d5c1e036e4de75ee89560d358fd27956cbe70,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/salad_dressing_s18_reference_attempt1
salad_dressing,18,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",3e9c3412bcd757b557859101406d5c1e036e4de75ee89560d358fd27956cbe70,f1177a3aa3860b9138d82b6a2fd7c788243d980e8804fec5baa42bcbb6cc3f8c,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/salad_dressing_s18_shadow_attempt1
salad_dressing,19,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,124,True,124_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",c10fe121783a2d0f250c19ad5e41bbfc154b91dd0fedb8f47daf5d96fe1abf51,c5c29727c51680bbd4f16571c2beb9cb5bb9efc44047c3e9fb92026879adbd13,/data/liuyu/outputs/d4_34_privileged_replay/salad_dressing_s19_shadow_attempt1
salad_dressing,19,streaming_replay_usable,full_d4_schema_with_candidates,66,2,5,completeness_rank_2,124,True,124_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"1,3",c10fe121783a2d0f250c19ad5e41bbfc154b91dd0fedb8f47daf5d96fe1abf51,c5c29727c51680bbd4f16571c2beb9cb5bb9efc44047c3e9fb92026879adbd13,/data/liuyu/outputs/d4_sidecar_smoke_on_v2/salad_dressing_s19_shadow_attempt1
salad_dressing,19,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,124,True,124_steps_ok,15,0,1,1,1,1,44bf7b86bafdda79,"1,3",54974145abeec4bfc6a63a5389a21a41705ae551a02c6166888bdbf8fd46fb33,c5c29727c51680bbd4f16571c2beb9cb5bb9efc44047c3e9fb92026879adbd13,/data/liuyu/outputs/d4_sidecar_smoke_off_v2/salad_dressing_s19_shadow_attempt1
salad_dressing,19,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,124,True,124_steps_ok,15,0,1,1,1,1,e70507f282239597,"2,6",54974145abeec4bfc6a63a5389a21a41705ae551a02c6166888bdbf8fd46fb33,c5c29727c51680bbd4f16571c2beb9cb5bb9efc44047c3e9fb92026879adbd13,/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/salad_dressing_s19_shadow_attempt1
salad_dressing,19,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,124,True,124_steps_ok,15,0,1,1,1,1,e70507f282239597,"2,6",54974145abeec4bfc6a63a5389a21a41705ae551a02c6166888bdbf8fd46fb33,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/salad_dressing_s19_reference_attempt1
salad_dressing,24,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,233,True,233_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",4782cf7b667579e4f2319d35400483c7778ce1f869f8ffc7a8e0ec6c1a5503cb,31598aec0ed2830be0e273fe81ec78dbb848ac06c2b34e8551854f7eb5fdb3b8,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/salad_dressing_s24_shadow_attempt1
salad_dressing,26,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,119,True,119_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",3885ba3ceef107108c7c31f6fccf839c3e4e117cb505e07c4834002d3faed4b6,b0b3d8c56d4b4e84f4abe3b21043326a7da4af08f0e950f46190bd3cbe126d55,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/salad_dressing_s26_shadow_attempt1
salad_dressing,27,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",6c8a5001dbc118022c77e6ab4e1695b5bb2c256e59979f5105b5bae0a996bcc9,33ef073efde72c1497753daba143d292481d8bf422dc23c380c020a75d734e87,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/salad_dressing_s27_shadow_attempt1
salad_dressing,29,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,130,True,130_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"2,6",c633af0664b17f249ff714f4a4f0cd5c47292c8e15459718ec209e5f644395fb,f8b13e384191e9f9066e85c74acf2e888b5022169c19fccd70c5270135affc90,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/salad_dressing_s29_shadow_attempt1
salad_dressing,32,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,152,True,152_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"3,1",531bc0b7c0a9421a01cf1ecfc8af1d813bd7f0240c3a1982775a3d855444749b,ebbc143aeee1684fced7701bda9b18137131fd8160c527189266f822f2831547,/data/liuyu/outputs/d44d_balanced120_gpu13_r1/salad_dressing_s32_shadow_attempt1
salad_dressing,45,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,129,True,129_steps_ok,15,20,1,1,1,1,44bf7b86bafdda79,"3,1",fb9176c9c3e97af941f4a91051bf0efcf5025508d1285fd85f6b936d1abb1c22,4a8bf1ffdd739a2c4cd6a3d9fd2b27f11004ddab869cc5d6bb2f8bea98e7bd0f,/data/liuyu/outputs/d44d_balanced120_gpu13_r1/salad_dressing_s45_shadow_attempt1
salad_dressing,48,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,141,True,141_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",3178b63d74d1ed7bf93270741562e9910b3a322b4f1c5e7e93fe70ca291ffcef,70d2ff2c166494d6dadf561aa04f2416149d7435d23f2b5570551438861a1fb6,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/salad_dressing_s48_shadow_attempt1
tomato_sauce,2,streaming_replay_usable,full_d4_schema_with_candidates,66,1,3,highest_completeness,168,True,168_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",e4af3b4f266933613623989c22e5c26f0881a0467672833da74f3e152fec8765,bfcfcd342c18043ab13b1ca061bf4f7c7f73aded71ea2d949889b9c26b5913ac,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s2_shadow_attempt1
tomato_sauce,2,streaming_replay_usable,full_d4_schema_with_candidates,66,2,3,completeness_rank_2,168,True,168_steps_ok,15,20,1,1,1,1,52bdc33507a584e1,"2,6",e4af3b4f266933613623989c22e5c26f0881a0467672833da74f3e152fec8765,bfcfcd342c18043ab13b1ca061bf4f7c7f73aded71ea2d949889b9c26b5913ac,/data/liuyu/outputs/l12_sidecar_smoke/tomato_sauce_s2_shadow_attempt1
tomato_sauce,2,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,168,True,168_steps_ok,15,0,1,1,1,1,52bdc33507a584e1,"2,6",f3624727688981b03f2b3d888d7269849c974c2e90d83032805f317a6930dfa4,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/l12_sidecar_smoke/tomato_sauce_s2_reference_attempt1
tomato_sauce,5,streaming_replay_usable,full_d4_schema_with_candidates,66,1,5,highest_completeness,166,True,166_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",591d92fb3a2fb5b8f01114fa831a6280aac99062e22f25136eaf4b0ca324eca8,5d5737e318b983b9e66955dcf8e913f4a033d5a4a2c029bcf40b1a4edadabb6c,/data/liuyu/outputs/d4_34_privileged_replay/tomato_sauce_s5_shadow_attempt1
tomato_sauce,5,student_train_usable,has_candidates_no_privileged,46,2,5,completeness_rank_2,166,True,166_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",b7d273212b98f2220b9d6a2f1f9a449ca87ee30fcf6200724f36e0db786179a2,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_crossover_gpu26_v2/tomato_sauce_s5_reference_attempt1
tomato_sauce,5,student_train_usable,has_candidates_no_privileged,46,3,5,completeness_rank_3,166,True,166_steps_ok,15,0,1,1,1,1,dc0031d5f90c9e1c,"2,6",b7d273212b98f2220b9d6a2f1f9a449ca87ee30fcf6200724f36e0db786179a2,5d5737e318b983b9e66955dcf8e913f4a033d5a4a2c029bcf40b1a4edadabb6c,/data/liuyu/outputs/d4_crossover_gpu26_v2/tomato_sauce_s5_shadow_attempt1
tomato_sauce,5,student_train_usable,has_candidates_no_privileged,46,4,5,completeness_rank_4,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",b758e49dc3b3e09ed6c4e4ea635a31b92eac0f75ea578865a11988c17fd9a163,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/tomato_sauce_s5_reference_attempt1
tomato_sauce,5,student_train_usable,has_candidates_no_privileged,46,5,5,completeness_rank_5,154,True,154_steps_ok,15,0,1,1,1,1,989449346f873e50,"4,5",9ba0c1772a7e8a04ff40d71bab213fdc873b31a3c9a706d0299f3eb8e327caf1,7a29cd88a3ebfbd3312772a43ce785d6abc5af04237392f9f076af932ed083a4,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/tomato_sauce_s5_shadow_attempt1
tomato_sauce,6,streaming_replay_usable,full_d4_schema_with_candidates,66,1,4,highest_completeness,149,True,149_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",d6942874218b773a3bac0ecf5a4e942a96c71b20e7c329d5ac8e73e6976ac7a3,44b294a18144c345d6e0ae9249b97d18b3ff04a22342754cbc81b838bea72e55,/data/liuyu/outputs/d4_34_privileged_replay/tomato_sauce_s6_shadow_attempt1
tomato_sauce,6,student_train_usable,has_candidates_no_privileged,46,2,4,completeness_rank_2,149,True,149_steps_ok,15,0,1,1,1,1,eecd0f82d612565a,"2,6",2a8100f3d2085cee116776f8f469ff07c790256d01741f59d3b7248ac896f93f,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3a_canary_eecd0f8_r2/tomato_sauce_s6_reference_attempt1
tomato_sauce,6,student_train_usable,has_candidates_no_privileged,46,3,4,completeness_rank_3,149,True,149_steps_ok,15,0,1,1,1,1,e70507f282239597,"2,6",2a8100f3d2085cee116776f8f469ff07c790256d01741f59d3b7248ac896f93f,44b294a18144c345d6e0ae9249b97d18b3ff04a22342754cbc81b838bea72e55,/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/tomato_sauce_s6_shadow_attempt1
tomato_sauce,6,student_train_usable,has_candidates_no_privileged,46,4,4,completeness_rank_4,149,True,149_steps_ok,15,0,1,1,1,1,e70507f282239597,"2,6",2a8100f3d2085cee116776f8f469ff07c790256d01741f59d3b7248ac896f93f,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/tomato_sauce_s6_reference_attempt1
tomato_sauce,8,streaming_replay_usable,full_d4_schema_with_candidates,66,1,3,highest_completeness,132,True,132_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",a41368547e86d0a653b37923aa7b72782a72f7042206c61bd0c26a3d3d7ca812,a0d9725f6f6d67daa0cf23eefd4957d076703c88ec761ebff261af8225b066fa,/data/liuyu/outputs/d4_34_privileged_replay/tomato_sauce_s8_shadow_attempt1
tomato_sauce,8,student_train_usable,has_candidates_no_privileged,46,2,3,completeness_rank_2,132,True,132_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",87182fe556cdda8ec0f18507b6cf0f9cd7ac7bf2733e3335d266c80ee54b1f3e,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/tomato_sauce_s8_reference_attempt1
tomato_sauce,8,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,132,True,132_steps_ok,15,0,1,1,1,1,989449346f873e50,"2,6",87182fe556cdda8ec0f18507b6cf0f9cd7ac7bf2733e3335d266c80ee54b1f3e,a0d9725f6f6d67daa0cf23eefd4957d076703c88ec761ebff261af8225b066fa,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/tomato_sauce_s8_shadow_attempt1
tomato_sauce,16,streaming_replay_usable,full_d4_schema_with_candidates,66,1,3,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,c9c7a3a7c81d1233,"2,6",67cadff45044e955160e96822dff6a8324e3adeb582b2258d5b3a44d24e0f6f9,7acc5e973072a36136c7ac98e02365d798db9c12363720e249b7c7e98a03e3d5,/data/liuyu/outputs/d4_34_privileged_replay/tomato_sauce_s16_shadow_attempt1
tomato_sauce,16,student_train_usable,has_candidates_no_privileged,46,2,3,completeness_rank_2,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",28ed10386d7ec43c98e6cee1f34a8df5bb3c11f76f7cde936be65448841c8e93,e2d86704fd81e51b40954d73d3f9e223a82b088377cac15d3de07c08d0c00a4f,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/tomato_sauce_s16_reference_attempt1
tomato_sauce,16,student_train_usable,has_candidates_no_privileged,46,3,3,completeness_rank_3,280,True,280_steps_ok,15,0,1,1,1,1,989449346f873e50,"1,3",28ed10386d7ec43c98e6cee1f34a8df5bb3c11f76f7cde936be65448841c8e93,7acc5e973072a36136c7ac98e02365d798db9c12363720e249b7c7e98a03e3d5,/data/liuyu/outputs/d4_3b_panel_9894493_parallel_r1/tomato_sauce_s16_shadow_attempt1
tomato_sauce,18,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,162,True,162_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",ca84083ff312f8cf61f53cb9a2706cef5431cb2d264fa34a43709ba7dd183e89,ae3418368f6e2e217d1b4b7cc4188e38d68707fe356f5fbb36ae60cbbd1fc32b,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s18_shadow_attempt1
tomato_sauce,19,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,133,True,133_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",24f236fd18523ca88878a8f5bac34288ddfa371b854af9d48507186caeb4efec,75b0a03c52342c6f3b36ae0da5fdd7a35cbd57273a9281223f7072663f2841cf,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s19_shadow_attempt1
tomato_sauce,23,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,148,True,148_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",4f8e10dfc0835670b68cd8e2026161009a7e08e0cbd372223750431c3212df20,eeb83e610d6a75205bd38bd9557980f6702cb167654e3dc3fa6b9d88553445e2,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/tomato_sauce_s23_shadow_attempt1
tomato_sauce,24,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",9f8ffec1a87581e95552cd08b1c1cb0a3511fe38ae9ac2bd178cb1e00d4b9cc6,2d83c70ca91bf8acdcc33a31792d1a269f228e06bf0eee19a6ba104f449057e5,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s24_shadow_attempt1
tomato_sauce,26,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,115,True,115_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",6e6ba5e4b70352d879a1b49d904d2e00c76c954a4d32be053667cc72278e1ce5,eb6c489d3b5e1003c554d84cc22bf6040a32489fcb429e629297ab243b90d917,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s26_shadow_attempt1
tomato_sauce,29,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,124,True,124_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",d339dcaf0800e611568f3e63b87328a0f0fc295a148ff65ea4fa1af2929fa0ab,f20c84e23a581571cf6cbe2674742f7e4fe09bc8d2c22a435c3c5975c1347520,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/tomato_sauce_s29_shadow_attempt1
tomato_sauce,34,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,265,True,265_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",eda89d60eb2a68e2c8022e360a989188ffc49d8f1a654f1d3d111043e6b29e4b,1f3874fdc8913043a0e4895605345543aaae428e997071fc9a875294b0922e17,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s34_shadow_attempt1
tomato_sauce,36,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,150,True,150_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"5,1",077dda9800440676719180d9fa7dc20d7e9d74d7dd5c7a992efbc864d8b2d19d,84b0e8721b8febb851503b41f61549eaa0daf6b53fc06dc5911c34ff0d05b228,/data/liuyu/outputs/d44d_balanced120_gpu50_r1/tomato_sauce_s36_shadow_attempt1
tomato_sauce,45,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,280,True,280_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",b6f9b7d47267a9823e7cea3848d7be2132243fc869ef78b4a3a30c55a6fb3ce2,14cd3532b0068c6518ec8a53e33034e6826eb8c0379d4862bd900e82f227c5b9,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s45_shadow_attempt1
tomato_sauce,47,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,143,True,143_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",432694ae8726bae9434481206a3e0df3e76defdb0a8fc01e64ed532a15bf6f6f,cfcade2618cb18502977c6c06c70a6026c2b3d8cd1739ec867de4b41884fa805,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s47_shadow_attempt1
tomato_sauce,49,streaming_replay_usable,full_d4_schema_with_candidates,66,1,1,highest_completeness,170,True,170_steps_ok,15,20,1,1,1,1,b236cc0f786f4eca,"2,6",9f9b58d7ccaca2c0bdd901326c6fa64e1dc7decb6c5d891c7aa5cdfc7b3d0300,40c6e48a7bfebc7c600d85b4203c470326decd7d96411a24c1016fb2ff0a4eab,/data/liuyu/outputs/d44d_balanced120_gpu26_r1/tomato_sauce_s49_shadow_attempt1
